budget,producer,origin_country,director,genre,movie_theater_revenue,movie_id,duration,user_ratings,main_actor,movie_views,story_author,year_launched,trailer_audience,movie_theater_price,box_office_revenue
38022540.0,CA0A84AF16,C21419A540,D5E302B10F,2BD4FCE0C1,5933768.0,99FB8F69B1,97.0,7.0,EB8A7581FB,42053.0,CD79AA8298,1998,325223.0,64.61,414652550.45
67022540.0,924D0CB470,F4A0036E39,E0330D1F2A,2BD4FCE0C1,16242368.8,CD281330F0,142.0,4.7,27A7BA5274,35538.0,7E6B962C81,1998,383990.0,89.18,410220689.45
70355873.33,701CC84488,C21419A540,A5709853EB,DBC957EC29,80262555.2,195C9264A7,108.0,6.0,8FD3DA8F74,63052.0,276DAFE923,1998,876764.0,77.77,395477897.45
37022540.0,158F17C9FC,DD187EA6F5,F36E1A9902,83CD1557CD,412724.0,8F4CC06460,88.0,8.0,C13CEE6D20,67799.0,8CFE76AAD5,1998,123441.0,48.95,399995399.45
39355873.33,E338323C58,C21419A540,1AA86C89D2,DBC957EC29,21974051.2,42B8A14D99,97.0,7.3,CC193C533E,54804.0,CC193C533E,1998,405388.0,57.92,406628737.45
38689206.67,54A5F3E0DB,C21419A540,1FF980B3AC,2BD4FCE0C1,4428324.0,1A5EB3F868,109.0,8.1,1DBDDEED09,138099.0,1FF980B3AC,1998,213156.0,55.58,404951318.45
49022540.0,E338323C58,C21419A540,331329844E,425B0372BA,56363278.4,89513D3266,109.0,5.8,69F95AA5C2,57993.0,72DF118E9D,1998,663925.0,59.05,398093262.45
71689206.67,701CC84488,C21419A540,997045C667,6A4988C2E5,139070346.4,9365CC46D8,156.0,7.6,D5B54C1FE0,149745.0,D27C57E824,1998,1524767.0,85.1,401470347.45
50355873.33,693A78534E,C21419A540,419CF08506,DBC957EC29,6051200.0,1E8DD93086,116.0,6.2,C28CF8E137,38535.0,149DA9A2D5,1998,209739.0,65.28,402986721.45
49689206.67,0CEE5096D1,C21419A540,5301301C63,425B0372BA,52645619.2,C56E30EEAE,131.0,6.8,66081501BC,124631.0,C207042B1E,1998,767542.0,73.8,412172554.45
97022540.0,F049873C27,C21419A540,12BA7BBC2C,425B0372BA,80009999.2,BD282E5F24,142.0,7.6,AE90433DA0,211849.0,7F2E42A148,1998,858046.0,102.82,393858654.45
43689206.67,701CC84488,C21419A540,5A48BFFD77,DBC957EC29,20471000.0,EAFACD5C3A,95.0,6.4,36351834B2,74937.0,D5C11554DA,1998,465144.0,69.73,414107438.45
153689206.67,701CC84488,C21419A540,052E7E8CF2,425B0372BA,70596976.0,2A890F3032,150.0,6.1,08BF080325,102483.0,FB8B0FEE2C,1998,828321.0,165.92,400299098.45
70355873.33,01583D6625,C21419A540,5E8BC72042,425B0372BA,64817680.8,506FB3B8D9,119.0,5.1,C3F729B7A5,24458.0,1A3E05CAB3,1998,851136.0,90.65,408359958.45
47689206.67,DF99FC47AA,C21419A540,7D6348E6FB,2BD4FCE0C1,34546220.8,5D4AB034F6,151.0,7.7,DB63C03C21,56146.0,26B060F64E,1998,515571.0,64.7,405074892.45
57189206.67,F8FDA8F0F6,C21419A540,D191A50CAC,DBC957EC29,57661600.0,2E0313FD7F,114.0,6.9,EE590FB75D,44231.0,C931F6C866,1998,748323.0,74.36,405234747.45
78355873.33,701CC84488,C21419A540,8BCFBC2237,DBC957EC29,52000000.0,8D5DBE997D,125.0,6.8,9E09514E24,30183.0,493B91ED62,1998,716777.0,98.03,407741738.45
53689206.67,B933A4245D,C21419A540,C230573442,425B0372BA,3251466.4,EF42AACDE0,113.0,5.3,1D2891EB45,17523.0,EF8F02202C,1998,210236.0,71.46,405836194.45
43355873.33,2E7F6D7224,C21419A540,074572459E,2BD4FCE0C1,24689716.8,09AB74D596,121.0,6.6,B4FFB241F2,17043.0,074572459E,1998,495652.0,68.23,412939552.45
60355873.33,F8FDA8F0F6,C21419A540,1236BA3DBC,425B0372BA,48059282.4,D5CDCC554E,118.0,5.8,E61F09B7D7,43099.0,7A38727B2F,1998,564919.0,68.79,396496626.45
49022540.0,9D9A286150,F4A0036E39,DE7A5C5666,D092B784B0,1210422.4,4C3BF9E1EE,122.0,7.7,F030C89DC8,38946.0,B109C448C6,1998,64884.0,54.3,393342042.45
39422540.0,0CB0046CC3,F4A0036E39,2AE99D8898,2BD4FCE0C1,25574677.6,61E934DF83,121.0,7.6,07E2432644,66147.0,B412D38BFF,1998,361431.0,49.99,398632435.45
37022540.0,E338323C58,C21419A540,A133580BF7,E5ECF561FE,1939551.2,4DFD6DEEA4,110.0,7.3,726DA6B744,57758.0,176D1E85C6,1998,53260.0,40.41,391450508.45
41689206.67,DF99FC47AA,C21419A540,6FBBCC79F4,425B0372BA,20500088.0,A3F8CD39A5,113.0,7.2,70B19FA72E,98600.0,6FBBCC79F4,1998,422231.0,63.41,409787034.45
37022540.0,2E7F6D7224,C21419A540,C311F4FEEA,DBC957EC29,14151341.6,959BE6A4F1,108.0,6.7,97E410539C,14079.0,6CA0B2B113,1998,278343.0,50.71,401747027.45
37022540.0,D07369B134,C21419A540,DC8FCE816A,DBC957EC29,243072.8,0D0FA0BEE0,96.0,6.7,DA5392C429,27262.0,8E2B85A1C0,1998,241288.0,60.91,411949752.45
57022540.0,701CC84488,0F80362D95,1E9463ED51,DBC957EC29,53280000.0,2B63B8DFA1,97.0,6.8,7D2DA93433,67015.0,1DDD5235A1,1998,533151.0,57.06,388099131.45
65022540.0,F4F94F9387,C21419A540,18F9EF5D86,425B0372BA,6335200.0,50885F5138,162.0,7.2,C3570623FC,38453.0,7612026E13,1998,231274.0,81.81,404856267.45
57022540.0,D8217EBF87,C21419A540,5DA1FF7BD7,6A4988C2E5,86708426.4,300CFADCA3,96.0,6.3,6D9152A5B3,114858.0,2FB660B497,1998,896444.0,59.96,390999998.45
39689206.67,0AA5AB56B1,C21419A540,2D33B66544,DBC957EC29,3441064.8,9600574E94,106.0,6.7,830B5AF38A,55803.0,2D33B66544,1998,230466.0,59.29,407669535.45
37022540.0,EFB04BC025,F4A0036E39,EBDD6928B5,1E452E1E2C,247848.8,90DD425012,106.0,8.1,71130BC86E,76945.0,EBDD6928B5,1998,123607.0,49.14,400176893.45
48355873.33,51844975D2,C21419A540,941A431A10,DBC957EC29,64845612.8,BE26274949,112.0,6.7,8B92615E38,51243.0,0D5551833B,1998,668360.0,50.35,390054424.45
58355873.33,872C81C477,DD187EA6F5,F182DC6F92,425B0372BA,14909229.6,F424B19B2A,116.0,6.4,B7B9F3E8BF,48803.0,762FFDEF8F,1998,244896.0,67.94,397644425.45
37022540.0,701CC84488,C21419A540,EEF172DA0D,6A4988C2E5,23529640.0,70338BEB19,108.0,6.2,D67A555617,16217.0,3F2641125F,1998,364913.0,49.98,401025644.45
83689206.67,51844975D2,C21419A540,50DD900263,425B0372BA,27754784.8,B327324C8E,103.0,5.5,A0789356AA,63382.0,40BF4AE81D,1998,372596.0,93.19,397568864.45
37022540.0,E2512DCEC0,C21419A540,F232B7C8BE,83CD1557CD,28278877.6,CA9CAB1AEE,82.0,6.8,EF7FD9B41F,24573.0,69A5EA6339,1998,340144.0,42.76,393799587.45
51689206.67,701CC84488,C21419A540,494B7A3724,BD554FF6E8,7534053.6,32161FA4C4,107.0,5.6,C1470AC97D,15701.0,05C869B82B,1998,167929.0,60.95,397322896.45
37022540.0,90AA7B1C44,C21419A540,DE6736B041,6A4988C2E5,26160000.0,39CC3AD5E8,104.0,7.1,FF3B7FA710,44097.0,61AB49AAFF,1998,511067.0,61.97,413010761.45
48355873.33,2C634864AA,C21419A540,06283446F0,2BD4FCE0C1,8015445.6,3C32FC3C9F,104.0,7.7,A2C247F9DA,17951.0,2AEDDB32E1,1998,242418.0,64.58,404290413.45
45022540.0,01583D6625,C21419A540,366C1AFD8D,DBC957EC29,37260908.8,105B49081D,96.0,5.9,A7EDB0FEDF,12137.0,074912000D,1998,424822.0,50.24,393285331.45
44355873.33,18C55F4391,F4DEBD59DA,5EC3D95F49,1E452E1E2C,31509827.2,E7CCC99DAF,134.0,7.6,15833E8320,51554.0,0E60F6CE13,1998,368582.0,49.7,393412345.45
53689206.67,80A9EF48D6,C21419A540,8F327F7604,DBC957EC29,55896000.0,7FCBE90417,109.0,6.6,65EFB35F02,13800.0,ED65A89A09,1998,633460.0,61.14,395514041.45
37022540.0,701CC84488,C21419A540,77D59BAEDA,DBC957EC29,29179354.4,54CDA36345,119.0,6.4,CF79CBFC65,15296.0,0C6B449C45,1998,413902.0,49.23,400274850.45
37022540.0,E338323C58,C21419A540,F78ACE5489,DBC957EC29,21920000.0,615EB97212,108.0,6.8,A27E01E9DB,15134.0,37E9718193,1998,375934.0,52.7,403737404.45
37022540.0,43C2EF8857,C21419A540,1DCA233AE4,DBC957EC29,15579671.2,15A1D012FC,109.0,5.8,A8A97BC9E3,10788.0,817AA76E58,1998,259718.0,47.41,398456169.45
50355873.33,9E2E48F8EE,C21419A540,8CA86F2358,2BD4FCE0C1,25641533.6,FC6863BAA0,136.0,6.6,B2F592F0A4,30032.0,55690ED6C6,1998,420371.0,66.75,404459615.45
37022540.0,54A5F3E0DB,C21419A540,2216A014EA,1E452E1E2C,19489493.6,3F5A433C1F,146.0,7.4,D41FAED79C,20606.0,6E0CDF5B84,1998,309287.0,48.46,399503267.45
47022540.0,6E0F12B3D5,C21419A540,FE70A799CE,425B0372BA,30243692.8,55275C535B,102.0,5.1,20DACE6F0B,14419.0,8C89C599CA,1998,535283.0,70.31,411348612.45
70355873.33,2C634864AA,C21419A540,321BCDDE59,425B0372BA,54258858.4,95F365CF10,140.0,6.6,BC17933632,63687.0,51BD4F8442,1998,748093.0,90.91,408614503.45
43022540.0,692C71B6BB,C21419A540,4E13B69389,2BD4FCE0C1,830277.6,AFB398E6DF,133.0,7.7,8638CDFE62,51593.0,4E13B69389,1998,257380.0,67.93,412971774.45
72355873.33,51844975D2,C21419A540,10E30A4348,425B0372BA,73120000.0,68035616E0,127.0,7.3,EE590FB75D,57707.0,96743B0AE1,1998,927553.0,91.99,407699322.45
53022540.0,2C634864AA,C21419A540,17E460B4BD,2BD4FCE0C1,57213293.6,1F6C256C0D,150.0,7.6,17E460B4BD,39305.0,E065187D81,1998,603344.0,56.14,391185145.45
52355873.33,51844975D2,C21419A540,7732DD2163,E5ECF561FE,67935520.8,C39EDE1952,107.0,6.4,CD2F9D5B5D,27241.0,0E00473873,1998,810911.0,65.51,401219622.45
50355873.33,DF99FC47AA,C21419A540,4FAFF433C7,DBC957EC29,17027611.2,5C9C733710,115.0,6.8,004F0E1E8B,24637.0,D4F25FB7A2,1998,225258.0,55.85,393562181.45
37022540.0,A7325A9832,C21419A540,ECCB6E3699,DBC957EC29,563634.4,47B2012863,103.0,7.0,6C4030381A,5051.0,ECCB6E3699,1998,138687.0,50.33,401369102.45
41022540.0,57BBD890DC,C21419A540,943061C733,DBC957EC29,1698048.8,D76001A4C3,101.0,7.2,14A4BF0E0E,68977.0,943061C733,1998,54923.0,44.82,391858312.45
40355873.33,03D978E5A3,C21419A540,E95B5094FB,BD554FF6E8,12093307.2,9DB378DFD9,92.0,5.0,113884DA2C,15248.0,F1E0D362AA,1998,388681.0,67.13,414838765.45
77022540.0,2C634864AA,C21419A540,8430FE6623,425B0372BA,40019266.4,8114E7B1C1,108.0,5.4,DEDE27D151,25468.0,D165DE073D,1998,407398.0,77.74,388784574.45
53689206.67,872C81C477,D9A6E2CB4B,18393652BA,425B0372BA,15260800.0,30B80E7FB6,108.0,5.6,DFC8CED587,39245.0,074E169875,1998,338424.0,72.27,406645668.45
37022540.0,DF99FC47AA,C21419A540,559804C259,1E452E1E2C,30632578.4,89FEF3A679,140.0,6.5,6C06CAC842,10372.0,559804C259,1998,532607.0,59.65,410692096.45
50355873.33,6E0F12B3D5,C21419A540,CF62CA97A0,2BD4FCE0C1,40010005.6,B9D354BFA4,110.0,6.7,DFC8CED587,17668.0,A2CFCFB6F7,1998,576770.0,68.02,405731064.45
47022540.0,7F02532ED5,C21419A540,0994685671,DBC957EC29,5360000.0,B7C684C06C,102.0,7.1,0994685671,22453.0,0994685671,1998,222359.0,63.9,404939885.45
70355873.33,2C634864AA,F4A0036E39,8E6D2D62FD,425B0372BA,24245014.4,6E25F44D52,146.0,6.3,A0789356AA,44866.0,B50C8013A4,1998,345012.0,80.61,398320194.45
75689206.67,BE816D4DBE,3C6CF2AF6F,BFDDC9005D,DBC957EC29,42937664.0,2E97D012DE,140.0,6.3,5A73620E1D,20955.0,78F8B65C38,1998,643475.0,97.1,409473842.45
55689206.67,693A78534E,C21419A540,3B478E4FED,6A4988C2E5,25280000.0,8924826B67,155.0,6.9,2669D8AA45,24144.0,B6E6F11EB7,1998,426804.0,73.09,405464391.45
73689206.67,DF99FC47AA,C21419A540,16654740A4,425B0372BA,30080348.0,8CAAFF369B,149.0,5.9,0D197DE14E,39356.0,1809D799E7,1998,337631.0,77.37,391746808.45
57022540.0,5A11FA49F4,F4A0036E39,5BA8354614,DBC957EC29,8554919.2,B771D21889,94.0,5.8,20E4537182,21741.0,5BA8354614,1998,156311.0,64.1,395140193.45
102355873.33,A77A885CE3,C21419A540,070E170EDB,425B0372BA,8013857.6,FE4F1E68D6,137.0,5.6,609F4C18D5,15006.0,A48EF23386,1998,236103.0,117.95,403660466.45
45689206.67,9032ECA5F8,C21419A540,C846ACB892,425B0372BA,16870854.4,E8C0451EFB,98.0,6.7,8EBE507F47,11807.0,A4A202D924,1998,295138.0,58.33,400706980.45
51689206.67,DF99FC47AA,C21419A540,95A79F6A0A,425B0372BA,40582372.0,91DCFF99C9,125.0,5.9,8B92615E38,34564.0,F0FC5EC731,1998,580376.0,69.14,405519245.45
43689206.67,2E7F6D7224,C21419A540,D9CBBAC690,425B0372BA,19360000.0,FAF3DB42AD,131.0,6.8,45A7F2AEAB,10918.0,2AE5082A4B,1998,280027.0,52.33,396706722.45
37022540.0,5824EDAA3C,F4DEBD59DA,F64111D312,DBC957EC29,31117483.2,BF742E6A11,121.0,6.6,D05DB52D64,27277.0,397F5B2D42,1998,425032.0,48.41,399449780.45
67022540.0,DF99FC47AA,C21419A540,B80A2B5DF7,2BD4FCE0C1,28494079.2,65D2628AD9,103.0,5.9,34F73BEF2B,14684.0,4FAF84CFA3,1998,454383.0,83.97,405008194.45
52355873.33,51844975D2,C21419A540,06F24C2A33,2BD4FCE0C1,66055976.8,2F4E8D1A95,160.0,7.3,A35DBD221B,21056.0,9546CDFE6A,1998,925693.0,78.87,414577305.45
70355873.33,B18C0E6136,C21419A540,2C0C12B930,2BD4FCE0C1,8320000.0,7B78691C9F,150.0,5.2,5C31C0C647,8459.0,E16AC8CBDE,1998,322360.0,94.27,411980027.45
50355873.33,3C794EFD44,C21419A540,FA0939B7B1,DBC957EC29,15801388.8,8398AF723F,108.0,4.5,0766F06DE3,12227.0,0766F06DE3,1998,306388.0,65.19,402901472.45
37022540.0,631E497C04,C21419A540,57C18B16F3,83CD1557CD,9015000.0,132902A894,108.0,7.1,592708E74C,21977.0,5E9477ADDE,1998,304112.0,58.42,409460174.45
47022540.0,D0750D6F83,C21419A540,C51643BD11,6A4988C2E5,10725373.6,9030FDD412,95.0,4.8,B6146193E0,3253.0,02E90D9780,1998,236259.0,59.92,400964591.45
42355873.33,E74AAF93D3,C21419A540,BB87B05DBD,425B0372BA,12892702.4,066672F3FB,106.0,6.6,53EE7E828E,17093.0,BB87B05DBD,1998,237263.0,53.19,398897569.45
57022540.0,7FE168A445,C21419A540,C526DA2533,DBC957EC29,61275200.0,72DE061C32,115.0,5.9,E0AE0108F8,19093.0,080F684BD4,1998,835884.0,79.34,410377244.45
37022540.0,1B3ED59CE6,D9A6E2CB4B,4AC9DF14B0,2BD4FCE0C1,955321.6,51E0E480B2,101.0,6.7,58C664CDDB,3792.0,4AC9DF14B0,1998,179038.0,53.97,405012528.45
37555873.33,4DD11E7F9B,C21419A540,C5E1D48674,DBC957EC29,3816800.0,D0F4AFD625,94.0,7.4,C4B164E070,18703.0,C5E1D48674,1998,113726.0,45.11,395619843.45
57022540.0,693A78534E,C21419A540,638D8CD323,425B0372BA,1734246.4,F38A853B6C,106.0,5.9,08B8ADA60B,3526.0,3B403EB6B1,1998,98730.0,65.16,396202784.45
50355873.33,33F7B3FEBE,D9A6E2CB4B,D9531CC71D,7117B45ACD,4625508.0,8A7055FBDC,118.0,6.4,56D2D0F638,14365.0,638CBDFE2B,1998,147212.0,60.45,398159693.45
41355873.33,FE28399E7C,C21419A540,05F7882D75,DBC957EC29,7748780.8,DCE13ACA7D,101.0,5.7,864C1276C6,3051.0,BD56DD1337,1998,278736.0,61.48,408188823.45
42355873.33,B119701ACE,F4DEBD59DA,04D365434A,E5ECF561FE,271911.2,BC958E41A1,121.0,6.6,726DA6B744,7527.0,E94E9E5BCD,1998,19493.0,44.03,389741393.45
57022540.0,01583D6625,C21419A540,0580CD121D,425B0372BA,19238400.0,99098DCC9E,115.0,5.6,69E41B5755,16468.0,ABDB888D04,1998,456583.0,83.44,414483877.45
70355873.33,F049873C27,C21419A540,F8EEF32E66,E5ECF561FE,10848768.0,8B68453515,218.0,7.1,423ABB2FDF,16939.0,E97A3A54C6,1998,208892.0,80.4,398104448.45
70355873.33,01583D6625,C21419A540,F283C0575F,1E452E1E2C,7836013.6,3E0BFA31A0,102.0,5.2,59B30B1B73,6531.0,7E6B962C81,1998,307631.0,93.28,410991058.45
45022540.0,2E7F6D7224,C21419A540,EFE1CFFD94,DBC957EC29,14180400.0,4840D405D2,108.0,5.5,D62E2673EF,4988.0,EFE1CFFD94,1998,279797.0,58.82,401863300.45
45022540.0,B85AB606FF,C21419A540,4F385F777D,BD554FF6E8,10634464.8,79C5E72D56,119.0,6.0,A99AEA1DD6,7913.0,4F385F777D,1998,366458.0,71.03,414075336.45
42022540.0,654F930848,24562166F6,D02A8F8DB8,425B0372BA,25913637.6,6AE20878A3,113.0,6.7,8DB49149B2,21663.0,5B17E0E7B7,1998,363686.0,52.48,398519016.45
37689206.67,E4AEE7FA22,F4DEBD59DA,13153E4D12,2BD4FCE0C1,409796.0,16BE4BC8C5,131.0,7.2,EB54D66FA0,6287.0,13153E4D12,1998,148395.0,52.12,402493723.45
37022540.0,2C634864AA,C21419A540,59AB9B7F54,425B0372BA,29482577.6,13F7305942,110.0,6.4,0D197DE14E,13956.0,446E8F6976,1998,312023.0,38.74,389783731.45
43689206.67,701CC84488,C21419A540,C06AA826EA,DBC957EC29,18859304.0,2B63E0B5EA,128.0,6.2,38BCE32C6C,6089.0,46046088CB,1998,278110.0,52.64,397015672.45
37022540.0,DF99FC47AA,C21419A540,10E8494C55,DBC957EC29,354372.0,1255107E29,98.0,6.8,AE2E3CCE3E,8463.0,FFFDD0782D,1998,100362.0,46.7,397745859.45
44355873.33,54A5F3E0DB,C21419A540,3BE8061271,2BD4FCE0C1,1690360.8,3B308BAA84,136.0,6.9,EB5B52102A,5298.0,3BE8061271,1998,239419.0,66.61,410315580.45
37022540.0,CDF5F23185,C21419A540,9EB2075433,DBC957EC29,40713728.0,C83AFE55BA,115.0,5.7,470BFE71F8,7391.0,F332EE1248,1998,544251.0,50.73,401775424.45
47689206.67,6E0F12B3D5,C21419A540,012E72D9E1,DBC957EC29,53641724.8,46EAC3EEDB,137.0,5.7,0FA7B2A15C,5306.0,EEA1A96E64,1998,750864.0,69.13,409508673.45
37022540.0,0F177F5C4D,5D1F33DEFC,2F50E07F40,BD554FF6E8,1425106.4,5D098A9F51,115.0,4.0,8F94223B99,4675.0,2F50E07F40,1998,225473.0,58.14,409186215.45
37022540.0,2C634864AA,C21419A540,0B7933B214,2BD4FCE0C1,13905600.0,7B8A9DCAE1,134.0,7.3,F5B5319A66,15360.0,FE68E4D3A6,1998,260044.0,49.12,400162850.45
37022540.0,E8FDA1D057,F4A0036E39,F72B67CC56,6A4988C2E5,24061688.8,F4C53EE35D,102.0,4.9,617D257B32,9259.0,20E6047269,1998,241261.0,37.09,388128448.45
60355873.33,701CC84488,C21419A540,555B3FF307,425B0372BA,16280136.8,0A04D02375,121.0,5.7,6F299564A2,18303.0,6B3BC7F06F,1998,417653.0,85.84,413549190.45
37022540.0,6E0F12B3D5,C21419A540,583ED2953F,DBC957EC29,55760000.0,1649CD5879,112.0,5.4,F03EAD8B80,20928.0,08103F3551,1998,660313.0,47.29,398335350.45
53689206.67,701CC84488,C21419A540,BD1A57F26A,1E452E1E2C,10432482.4,52B8A46AE1,142.0,6.9,704113B641,11755.0,B3295830A4,1998,246602.0,67.92,402291785.45
37022540.0,41856E8AE8,18BF4CB228,CA4FE82D76,425B0372BA,12259.2,B3BD11D72D,112.0,7.5,9D3D9C3526,9233.0,4180F00CE3,1998,66850.0,43.7,394736774.45
37022540.0,1E7CA12600,7C6C73C1B9,EE4201EC91,2BD4FCE0C1,18717892.0,99F1F1EA93,112.0,6.6,963E4C55A6,4861.0,D15889DD4C,1998,298752.0,48.18,399221308.45
37022540.0,E2512DCEC0,C21419A540,982FBAF4B4,425B0372BA,19760000.0,441E51029E,116.0,5.0,75F372BA17,4889.0,7CD1F98BBB,1998,197743.0,37.04,388078320.45
37022540.0,915DB01289,C21419A540,B09B671AF5,DBC957EC29,32056796.0,4ECB61D489,103.0,5.0,444DC31A18,4682.0,66CBB2FAD0,1998,349041.0,39.87,390911302.45
41689206.67,0AA5AB56B1,C21419A540,DF58D2CC0C,1E452E1E2C,423812.8,D600EF4F0E,126.0,6.8,7DE0B45BD9,15560.0,CC5FEFAC81,1998,166256.0,57.89,404265767.45
44355873.33,005B6926FB,C21419A540,DEAFB90840,DBC957EC29,142483.2,57130028F9,97.0,5.9,6C6DC8233B,9512.0,DEAFB90840,1998,147294.0,58.94,402650918.45
40689206.67,8D033D7E27,C21419A540,4F3052DD46,2BD4FCE0C1,8863498.4,D1A93E9895,142.0,7.3,9CA0D0B112,2136.0,4F3052DD46,1998,340714.0,65.9,413271923.45
37022540.0,E2512DCEC0,C21419A540,850EDC2117,6A4988C2E5,18988641.6,E19514DF63,104.0,5.6,3F998B76B0,5421.0,3DAABF42FE,1998,301629.0,48.2,399238250.45
37022540.0,0EA0E73A49,C21419A540,31344348CA,425B0372BA,207455.2,8BE9058E4A,88.0,6.0,7ADF53F053,8052.0,31344348CA,1998,174069.0,54.22,405263465.45
37355873.33,66D42F16D4,C21419A540,64D534992F,DBC957EC29,919001.6,1E83A6B5E3,96.0,7.6,FB3D01019D,9065.0,64D534992F,1998,201380.0,56.57,407283040.45
41689206.67,0AA5AB56B1,3C6CF2AF6F,A6CFF830B3,DBC957EC29,6679544.0,D7194EF19A,122.0,7.4,704113B641,19632.0,B1C135CE7D,1998,308720.0,65.88,412256454.45
55022540.0,872C81C477,C21419A540,A5C9726D7F,1E452E1E2C,12824076.8,7BD1677B41,110.0,6.7,69E41B5755,9592.0,A18EDCD6C3,1998,342645.0,76.46,409504416.45
43022540.0,0AA5AB56B1,C21419A540,3DBA7282E0,2BD4FCE0C1,666328.0,0EF0A5E80F,121.0,6.3,975C57CED2,7496.0,3DBA7282E0,1998,216577.0,64.01,409055418.45
37022540.0,701CC84488,D9A6E2CB4B,CE11F1E33D,6A4988C2E5,4823272.8,E06C0B284B,101.0,6.0,A27E01E9DB,2362.0,38BFA97FB0,1998,295666.0,61.77,412807376.45
82355873.33,659B643C61,C21419A540,B691A70C62,425B0372BA,28259385.6,78C4BD316C,120.0,5.6,CF79CBFC65,22715.0,1CCCD73D7E,1998,502371.0,104.33,410041697.45
37022540.0,1B3ED59CE6,C21419A540,DA2509A752,2BD4FCE0C1,50359.2,3D2B5ECD77,107.0,4.5,14CF061274,1052.0,90F0B0F34C,1998,96439.0,46.62,397657605.45
59022540.0,01583D6625,C21419A540,E9F8D956C0,425B0372BA,6535490.4,7A8BAB49A4,96.0,6.3,8638CDFE62,22945.0,9546CDFE6A,1998,236055.0,76.09,405134073.45
50355873.33,01583D6625,C21419A540,568A9F9684,DBC957EC29,14014576.0,427C06B3D1,112.0,6.6,AAD1CCCB47,6366.0,8800F5F2DD,1998,302322.0,66.57,404281595.45
63689206.67,6E0F12B3D5,C21419A540,68FC541656,425B0372BA,11953937.6,A170B8A646,109.0,5.9,59B30B1B73,9973.0,F57A279420,1998,256778.0,77.41,401787928.45
37022540.0,EA54FFF9BF,F4DEBD59DA,7EE7F99178,2BD4FCE0C1,2080000.0,2DC16F2432,120.0,7.5,FBA1973E3F,8133.0,87C2ACBBF4,1998,36876.0,38.63,389671608.45
41022540.0,8B1F93C549,C21419A540,8E2D53F1B5,1E452E1E2C,9438341.6,5595DB1009,106.0,6.2,F7D699FCC9,3376.0,8E2D53F1B5,1998,286601.0,60.24,407285811.45
48355873.33,01583D6625,C21419A540,76C7BFF55D,2BD4FCE0C1,6083012.8,FF3414CF8E,121.0,6.4,FFF9C84E34,3130.0,ADCCB252AE,1998,159334.0,58.21,397914439.45
51022540.0,E8FDA1D057,C21419A540,2201F0D2DD,DBC957EC29,18760000.0,714937D3CA,126.0,6.4,6804FD95CF,6776.0,75CE9BBE5A,1998,294050.0,61.67,398709055.45
58355873.33,2E7F6D7224,C21419A540,0F9C3DB1D1,6A4988C2E5,6598101.6,EC0907E24D,106.0,5.9,33B3DDCA33,1864.0,8D452430C9,1998,176362.0,69.39,399102164.45
47022540.0,2EAF91F6EC,C21419A540,006FBF7338,2BD4FCE0C1,4811472.0,545B0DEFBD,94.0,4.8,430D2F8042,423.0,006FBF7338,1998,279730.0,70.18,411225510.45
37022540.0,6E0F12B3D5,C21419A540,C8E3E8F0C8,6A4988C2E5,6335858.4,4E0D716350,96.0,5.5,47944643C1,3216.0,30D4890710,1998,183892.0,49.08,400117323.45
37039206.67,2E229822B2,C21419A540,5D7C6AE680,DBC957EC29,8197280.0,D6EEF55C9C,106.0,6.6,D700279918,4387.0,5D7C6AE680,1998,250978.0,53.94,404964518.45
37022540.0,6E0F12B3D5,C21419A540,A1F5C79E6E,DBC957EC29,9680000.0,089F17F34D,115.0,6.1,AF74C4873B,2814.0,DCE360F267,1998,158553.0,43.2,394239326.45
70355873.33,2C634864AA,C21419A540,516EE23031,425B0372BA,9227581.6,821E4BA4CA,97.0,4.1,C2ED6BBCB7,7091.0,8B8D61837A,1998,162839.0,77.41,395120310.45
37022540.0,924D0CB470,C21419A540,6F18DD9E06,6A4988C2E5,5920000.0,4434D6E245,130.0,6.9,413DD1E311,2794.0,6F18DD9E06,1998,179766.0,49.08,400120629.45
37022540.0,511550946B,F4DEBD59DA,E2E4C7AFB0,2BD4FCE0C1,4243200.0,CBAB8BBC72,127.0,7.0,BBCACB7C6A,2710.0,7ED3FD303D,1998,230628.0,55.84,406883671.45
37022540.0,701CC84488,C21419A540,97AEE36BF4,2BD4FCE0C1,2054743.2,5BC6537E47,104.0,7.7,11E7A81E6E,5362.0,FC8D9EDAE7,1998,116329.0,46.6,397642227.45
37022540.0,497848D53F,F4DEBD59DA,705DC39C47,DBC957EC29,3857407.2,FE7DA6792C,96.0,6.7,973988D053,3812.0,AED6297141,1998,169745.0,50.14,401181091.45
37022540.0,CF3CE77825,C21419A540,0E5236E369,DBC957EC29,326094.4,0DD5BA1C4D,90.0,4.1,58CFEE3CB0,3006.0,4FF74EFABF,1998,238749.0,60.57,411612821.45
37022540.0,83FA642FA4,C21419A540,3AF7702FE3,2BD4FCE0C1,788902.4,9585558696,114.0,7.0,EEE4ED821A,2545.0,3AF7702FE3,1998,219575.0,58.19,409232626.45
37022540.0,FBD1A8E25C,D9A6E2CB4B,0E7457BDCC,6A4988C2E5,3749549.6,E47650EF40,97.0,5.6,66F13F5F94,3218.0,62825BF015,1998,184839.0,51.76,402798369.45
